GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2005:Q1,2005:Q2,2005:Q3,2005:Q4,2006:Q1,2006:Q2,2006:Q3,2006:Q4,2007:Q1,2007:Q2,2007:Q3,2007:Q4,2008:Q1,2008:Q2,2008:Q3,2008:Q4,2009:Q1,2009:Q2,2009:Q3,2009:Q4,2010:Q1,2010:Q2,2010:Q3,2010:Q4,2011:Q1,2011:Q2,2011:Q3,2011:Q4,2012:Q1,2012:Q2,2012:Q3,2012:Q4,2013:Q1,2013:Q2,2013:Q3,2013:Q4,2014:Q1,2014:Q2,2014:Q3,2014:Q4,2015:Q1,2015:Q2,2015:Q3,2015:Q4,2016:Q1,2016:Q2,2016:Q3,2016:Q4,2017:Q1,2017:Q2,2017:Q3,2017:Q4,2018:Q1,2018:Q2,2018:Q3,2018:Q4,2019:Q1,2019:Q2,2019:Q3,2019:Q4,2020:Q1,2020:Q2,2020:Q3,2020:Q4,2021:Q1
 "40000","Oklahoma",6,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",141886.3,143532.2,143631.1,142249.8,157645.4,151861.7,150178.2,150242.3,151862.4,154433.9,157492.7,157552.8,157459.5,160623.0,161239.5,166426.1,162188.4,158969.9,159658.9,156669.1,156464.3,159709.1,160986.6,160979.8,159254.7,163435.3,167171.7,170977.1,172321.5,173711.2,172625.7,174296.8,176257.4,175660.5,175993.4,179539.0,179479.5,183703.7,189515.3,192529.5,194191.1,191011.3,194034.2,193714.2,190802.8,188546.8,186918.0,185985.5,186772.3,188666.6,188395.4,188794.5,191198.7,192463.5,193257.7,195899.1,198134.5,197739.2,198518.9,197208.9,193501.4,176264.4,186075.7,187694.8,189784.9
 "40000","Oklahoma",6,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",81.902,82.852,82.909,82.112,90.999,87.660,86.689,86.726,87.661,89.145,90.911,90.945,90.892,92.718,93.074,96.067,93.621,91.763,92.161,90.435,90.317,92.190,92.928,92.924,91.928,94.341,96.498,98.694,99.470,100.273,99.646,100.611,101.742,101.398,101.590,103.637,103.602,106.041,109.395,111.135,112.094,110.259,112.004,111.819,110.139,108.836,107.896,107.358,107.812,108.906,108.749,108.979,110.367,111.097,111.556,113.080,114.371,114.143,114.593,113.836,111.696,101.747,107.410,108.345,109.551
 "40000","Oklahoma",6,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",120037.8,122828.1,126289.7,128325.9,140436.4,136246.1,135679.8,135436.1,138293.9,142935.1,147367.8,150601.3,153972.0,163730.0,163946.8,157396.5,147858.4,144091.9,145610.9,145871.7,149264.2,152303.7,154750.4,156542.3,157573.5,164237.9,167825.8,170728.3,172353.4,172650.1,172413.2,175538.5,179174.8,180100.3,182476.0,185681.9,188718.7,193803.9,197378.1,194284.8,186282.0,184067.3,184356.2,181856.2,176083.1,177924.0,178005.1,179239.8,182490.8,184815.7,185443.6,189192.4,194290.0,197788.2,200001.1,202303.9,202146.7,202274.0,202119.3,201604.3,195606.4,173060.5,186882.9,190775.6,198008.2
 "41000","Oregon",8,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",156752.8,156984.9,158869.9,160867.2,166218.1,166645.0,168528.1,170251.1,167485.5,169576.5,172442.6,174561.7,174220.7,175587.4,175225.4,170174.7,168558.5,166124.1,166106.4,165537.5,169423.9,167817.9,169128.4,169684.8,173190.7,173725.5,172643.4,175965.0,175883.6,175429.3,174781.7,171615.8,174113.9,174667.4,176403.4,178061.7,177398.6,180743.5,183783.8,185093.9,189005.3,190512.2,193660.9,194278.4,199153.3,200276.7,200954.4,203853.4,205692.1,208576.8,210470.4,213586.0,216680.5,218211.7,220587.9,221639.6,223456.1,223805.2,225674.6,228411.3,226119.9,205399.2,221433.2,222921.3,226528.8
 "41000","Oregon",8,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",89.867,90.000,91.081,92.226,95.293,95.538,96.618,97.606,96.020,97.219,98.862,100.077,99.881,100.665,100.457,97.562,96.635,95.240,95.229,94.903,97.131,96.211,96.962,97.281,99.291,99.597,98.977,100.881,100.835,100.574,100.203,98.388,99.820,100.137,101.133,102.083,101.703,103.621,105.364,106.115,108.357,109.221,111.027,111.381,114.175,114.819,115.208,116.870,117.924,119.578,120.663,122.450,124.224,125.102,126.464,127.067,128.108,128.308,129.380,130.949,129.635,117.756,126.949,127.802,129.870
 "41000","Oregon",8,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",141541.6,142054.1,144313.7,146458.8,152281.7,153378.4,156208.5,158795.9,157612.2,159928.3,163111.6,165074.2,164502.5,165704.7,166282.0,163713.9,162601.7,160057.0,159890.7,159750.2,163582.0,162514.1,164153.2,165058.8,169138.3,170110.4,170087.5,173146.1,174348.9,175022.7,175284.6,173054.2,176547.2,177714.4,180267.5,183028.7,182741.4,187300.1,191295.7,193772.8,198568.1,200936.2,205179.3,206190.7,211499.5,213692.9,214744.9,218532.9,221577.7,225390.6,228419.5,232781.1,237068.3,240531.1,243988.7,246324.2,249543.8,251471.7,254784.7,258692.6,257687.6,233799.2,253848.9,256498.1,262587.1
 "42000","Pennsylvania",2,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",581217.3,584721.3,590529.2,592628.8,585572.9,589733.1,593666.5,596038.2,599970.5,604157.2,614159.7,622853.3,622639.0,632163.8,625870.0,611599.9,600701.4,599804.1,602518.5,617043.4,611213.6,619219.5,627420.2,630706.8,621432.5,629322.5,632590.2,640281.1,639533.8,642078.1,643237.0,637803.4,646367.3,649548.5,651515.3,655777.9,654587.2,663992.8,672077.1,675566.0,680237.3,681620.4,682413.3,685837.0,688133.3,689204.7,694287.8,693639.0,690972.0,692116.0,698880.3,700274.9,702953.7,707071.7,711415.2,713986.8,721034.6,724005.3,728568.4,731055.1,720203.8,649251.3,700449.9,706876.9,717307.9
 "42000","Pennsylvania",2,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",90.721,91.268,92.175,92.502,91.401,92.050,92.664,93.035,93.648,94.302,95.863,97.220,97.187,98.673,97.691,95.464,93.762,93.622,94.046,96.313,95.403,96.653,97.933,98.446,96.998,98.230,98.740,99.940,99.824,100.221,100.402,99.554,100.890,101.387,101.694,102.359,102.173,103.641,104.903,105.448,106.177,106.393,106.517,107.051,107.410,107.577,108.370,108.269,107.853,108.031,109.087,109.305,109.723,110.366,111.044,111.445,112.545,113.009,113.721,114.109,112.415,101.341,109.332,110.335,111.963
 "42000","Pennsylvania",2,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",494553.1,500002.1,509325.1,515602.0,513983.1,522510.3,530417.5,535753.3,545323.0,552764.1,564726.7,573756.6,575086.5,585633.0,585854.3,579535.6,572019.2,571006.6,574743.2,590084.9,585591.5,595317.7,604840.8,610350.6,604271.4,615858.6,623163.9,630927.7,634399.2,640183.0,645172.2,642897.8,654351.9,659888.3,665084.5,674013.3,675112.3,687773.9,698968.3,702838.4,706173.5,711160.9,713463.6,716350.9,717591.6,723679.0,731571.0,734696.5,735552.0,738575.8,749711.9,756723.5,764535.7,775759.4,783635.5,789567.7,797988.3,805933.2,812579.9,818448.6,808936.8,723830.4,788500.0,799437.0,821117.4
 "44000","Rhode Island",1,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",51586.1,52298.6,52302.9,52956.6,52568.2,53714.6,54247.9,53439.1,53128.9,52144.1,51728.0,50975.6,50968.3,50561.0,50141.7,49976.8,49402.0,49972.1,50552.7,50942.5,50829.2,51280.2,51664.5,51685.1,50393.3,51707.0,51353.1,51597.9,51746.5,51795.1,51659.7,51228.5,52010.6,51424.7,51654.0,51626.8,51694.4,51782.1,51930.8,52614.6,52653.6,53004.8,52834.0,53339.0,52610.6,52869.3,53398.5,53242.6,52098.6,52498.9,53191.9,53121.3,52775.1,53152.2,53042.9,53571.9,53918.3,53697.5,53375.8,53680.3,52967.7,48022.2,51809.4,52137.4,53051.9
 "44000","Rhode Island",1,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",99.959,101.339,101.348,102.614,101.862,104.083,105.116,103.549,102.948,101.040,100.234,98.776,98.761,97.972,97.160,96.840,95.727,96.831,97.956,98.712,98.492,99.366,100.110,100.150,97.647,100.193,99.507,99.982,100.269,100.364,100.101,99.266,100.781,99.646,100.090,100.037,100.168,100.338,100.627,101.952,102.027,102.708,102.377,103.355,101.944,102.445,103.471,103.168,100.952,101.727,103.070,102.933,102.263,102.993,102.782,103.807,104.478,104.050,103.427,104.017,102.636,93.053,100.391,101.027,102.799
 "44000","Rhode Island",1,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",44119.4,44977.9,45284.7,46150.5,46269.5,47702.9,48558.2,48208.5,48434.1,47782.3,47692.5,47130.7,47203.1,46890.5,46843.7,47376.1,47049.4,47624.1,48225.1,48727.7,48682.0,49335.1,49843.9,50028.7,48928.7,50461.8,50494.0,50794.6,51322.9,51674.3,51794.5,51638.0,52689.3,52338.2,52872.7,53289.7,53487.9,53869.1,54386.1,55447.8,55834.8,56491.3,56613.1,57303.6,56686.2,57271.8,58041.7,58118.1,57041.8,57691.0,58753.8,58982.3,58930.7,59845.4,59983.1,60939.3,61626.6,61804.6,61768.8,62335.4,61953.8,56285.2,61081.2,61578.5,63052.5
 "45000","South Carolina",5,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",165174.0,166148.3,166964.5,167968.3,169935.8,170119.4,169923.9,171354.9,171216.7,173902.6,176150.3,177902.7,175606.8,177178.6,175641.4,169836.2,167141.1,165843.4,166329.6,168409.7,168082.7,169828.6,170865.2,171831.1,172454.0,174895.8,173848.7,175277.8,176534.8,175484.9,175201.3,174093.1,177906.4,176941.5,179790.5,180391.1,180390.3,184013.4,184842.2,185072.9,187374.5,189137.3,191864.4,192800.2,193935.6,195670.3,197000.7,199303.0,201346.7,202060.0,202788.5,204382.7,206716.8,208328.4,209587.5,211417.2,213915.6,213139.2,215607.3,217072.7,212453.7,192505.6,208831.2,211080.3,214474.5
 "45000","South Carolina",5,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",94.208,94.764,95.230,95.802,96.924,97.029,96.917,97.734,97.655,99.187,100.469,101.468,100.159,101.055,100.178,96.867,95.330,94.590,94.867,96.054,95.867,96.863,97.454,98.005,98.360,99.753,99.156,99.971,100.688,100.089,99.927,99.295,101.470,100.920,102.545,102.887,102.887,104.953,105.426,105.558,106.871,107.876,109.431,109.965,110.613,111.602,112.361,113.674,114.840,115.247,115.662,116.571,117.903,118.822,119.540,120.583,122.008,121.566,122.973,123.809,121.175,109.797,119.109,120.391,122.327
 "45000","South Carolina",5,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",140232.8,141539.7,143343.7,145344.0,148478.3,149854.6,151019.6,153293.2,154806.2,158164.0,160894.0,162541.5,160674.5,162434.3,163087.2,160995.7,159968.3,158732.1,159386.4,161558.6,161089.7,163405.6,164752.6,166128.1,167204.0,170328.6,170669.8,172109.3,174595.1,175004.9,175906.4,175807.7,180409.0,180193.7,184165.0,186580.2,187006.8,191615.8,193881.9,195421.5,199359.2,202174.8,206448.9,208018.8,209582.4,212564.8,214423.7,217767.5,220772.8,222100.9,223991.3,226791.0,230430.5,234120.3,236517.2,240079.8,244305.4,245094.6,249110.6,251664.5,247816.9,224689.2,245473.2,248775.5,255468.5
 "46000","South Dakota",4,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",35625.5,35556.6,35884.2,36060.3,36204.8,36531.3,36458.7,36379.1,38114.4,38414.3,38002.5,38285.1,40488.1,39913.1,39420.3,37995.0,39497.3,39783.0,40318.2,39967.2,39534.3,39768.3,40902.0,41264.5,41874.9,42506.2,42691.2,44716.3,44458.5,44198.4,41844.4,43701.6,43623.8,43763.9,43801.2,43761.9,44729.3,44840.4,44345.6,43883.5,44795.8,44967.3,45291.2,46432.8,44865.9,45354.4,46315.8,46398.4,46823.6,46350.2,45751.5,45170.3,47566.3,47153.7,47190.7,47237.2,47022.2,47296.0,47815.7,48105.0,47812.8,43923.2,47092.2,48218.1,48975.3
 "46000","South Dakota",4,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",81.802,81.644,82.396,82.801,83.133,83.882,83.715,83.533,87.517,88.206,87.260,87.909,92.968,91.647,90.516,87.243,90.693,91.349,92.578,91.772,90.778,91.315,93.918,94.750,96.152,97.602,98.026,102.676,102.084,101.487,96.082,100.346,100.168,100.490,100.575,100.485,102.706,102.961,101.825,100.764,102.859,103.253,103.997,106.618,103.020,104.142,106.349,106.539,107.515,106.428,105.053,103.719,109.220,108.273,108.358,108.465,107.971,108.600,109.793,110.457,109.787,100.855,108.132,110.717,112.456
 "46000","South Dakota",4,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",30308.0,30260.0,30634.6,30937.5,31296.1,31732.7,32013.6,32253.9,34308.1,34835.4,34801.7,35318.7,37360.7,36932.7,36501.5,35107.5,35934.9,36128.0,36509.1,36794.0,36564.1,36978.5,38292.1,39002.2,40340.0,41196.9,41782.1,43441.6,43883.8,43972.6,41995.8,44350.7,44791.1,44917.2,45105.4,45012.3,46258.8,46914.9,46306.3,45999.5,46692.4,47115.0,47727.2,48987.4,47305.5,48312.5,49521.8,49785.3,50774.0,50553.8,50138.5,49905.4,52952.9,53051.3,53222.1,53729.7,53712.3,54497.3,55502.2,56051.9,56071.7,50951.3,55243.2,57142.3,58877.9
 "47000","Tennessee",5,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",261815.9,262784.4,266278.1,267733.5,269882.2,272356.1,270792.9,272347.0,264993.7,266884.1,269088.4,273706.7,272916.5,274500.7,274177.8,266114.8,263747.1,262082.6,261373.9,264143.2,265240.9,265572.6,266402.3,268678.4,269921.7,273567.0,275519.7,279498.2,281652.6,284781.1,283282.5,284211.9,288407.0,285672.9,287126.2,287830.0,288354.6,291275.9,293025.0,293991.6,298494.3,303051.5,305004.2,305330.8,305723.0,306259.9,308443.6,312203.0,312783.1,313116.6,314445.2,319054.8,319828.6,322944.0,325065.4,325429.3,326298.0,327761.5,329814.0,329751.7,326489.8,286849.2,315609.2,320798.4,326545.9
 "47000","Tennessee",5,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",92.357,92.699,93.931,94.445,95.203,96.075,95.524,96.072,93.478,94.145,94.923,96.552,96.273,96.832,96.718,93.874,93.038,92.451,92.201,93.178,93.565,93.682,93.975,94.778,95.217,96.502,97.191,98.595,99.355,100.458,99.930,100.257,101.737,100.773,101.286,101.534,101.719,102.749,103.366,103.707,105.296,106.903,107.592,107.707,107.846,108.035,108.805,110.132,110.336,110.454,110.922,112.549,112.821,113.920,114.669,114.797,115.104,115.620,116.344,116.322,115.171,101.188,111.333,113.164,115.191
